date_time,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable,Wind Direction,Relative Humidity,Temperature,Pressure,Global Horizontal UV Irradiance 280-440,Global Horizontal UV Irradiance 295-385,pv_new,l1,l2,l3,h1,h2,h3,dim_1,pv,dim_l1,dim_l2,dim_l3,dim_l4,dim_l5,dim_l6,dim_l7,dim_h1,dim_h2,dim_h3,dim_h4,dim_h5,dim_h6,dim_h7
2019/6/7 6:00,0.02690583,0.048106448,0.012440191,0.067307692,0.071647902,0.015311005,0,0.622727273,0.745677523,0.57,1,0.594594595,0.189189189,0.862745098,0.850803634,0.025531915,0.666666667,0,0,0.006816018,0.075862069,-3.72,-5.44,0.0737,0.0396,-0.158,0.318823549,-0.187825684,0.516945208,0.710557263,0.976327236,1.354897627,1.8951099,2.662514577,3.749278664,0.006376964,0.00976291,-0.004531399,0.0025476,-0.000475775,-0.00061466,-0.0002327
2019/6/7 6:30,0.087443946,0.202661208,0.059330144,0.201923077,0.318321392,0.075598086,0.875,0.622727273,0.693908323,1,1,0.621621622,0.189189189,0.868347339,0.805147915,0.055319149,0.666666667,0,0,0.032953944,0.081034483,-3.6,-5.08,0.0216,-0.147,0.134,0.418807964,0.593639764,0.442677616,0.610052589,0.86247622,1.22921893,1.752745465,2.496367299,3.551890404,0.028385908,-0.027042847,0.013802596,-0.003885422,0.000942768,-2.39E-05,-0.001003628
2019/6/7 7:00,0.150224215,0.298874104,0.123444976,0.283653846,0.514841351,0.158851675,0.875,0.622727273,0.638821874,0.86,1,0.635135135,0.189189189,0.87394958,0.752387608,0.089361702,0.666666667,0.096024371,0.093223064,0.071600491,0.137931034,-2.99,-4.34,0.0724,0.0501,0.194,0.449698856,1.749084998,0.417937779,0.612974029,0.891070691,1.282008696,1.83445528,2.618593972,3.734000317,-0.0005328,-0.024507381,0.023293422,-0.011740053,0.005590105,-0.001564038,-0.00074502
2019/6/7 7:30,0.197309417,0.440122825,0.210526316,0.341346154,0.64073695,0.252631579,0.875,0.622727273,0.581926015,0.18,1,0.635135135,0.216216216,0.882352941,0.711623573,0.119148936,0.666666667,0.171642417,0.168282383,0.130273612,0.214482759,-2.16,-3.25,-0.0244,0.179,-0.0927,0.45218342,3.503279909,0.49005792,0.710916552,1.013488095,1.440448664,2.047689773,2.912323228,4.143010631,-0.023839163,0.018181057,-0.009179836,0.003938113,0.001019802,-0.001166175,0.000229177
2019/6/7 8:00,0.242152466,0.522006141,0.299521531,0.389423077,0.730808598,0.35215311,0.875,0.6,0.523924407,0.14,1,0.635135135,0.216216216,0.890756303,0.645236431,0.14893617,0.666666667,0.256755245,0.253452176,0.19275336,0.270517241,-1.57,-2.14,0.054,-0.142,0.128,0.479044852,5.371284486,0.580879847,0.809425724,1.139429677,1.61236579,2.285932198,3.242502458,4.59912452,0.025948207,0.01672896,-0.036489675,0.030763734,-0.015404446,0.006838339,-0.002108319
2019/6/7 8:30,0.275784753,0.600818833,0.394258373,0.427884615,0.794268168,0.451674641,0.875,0.6,0.464917571,0.29,1,0.621621622,0.216216216,0.896358543,0.609597018,0.178723404,0.666666667,0.351914336,0.348888262,0.261995736,0.366,-0.654,-0.866,-0.156,-0.145,-0.0482,0.516329438,7.441476483,0.619963201,0.87455278,1.239878011,1.756993064,2.487598355,3.519640522,4.977443363,-0.008002665,-0.008259848,-0.010873413,0.01796549,-0.013035182,0.009754365,-0.005069434
2019/6/7 9:00,0.273542601,0.738996929,0.517703349,0.456730769,0.842374616,0.548325359,0,0.581818182,0.405408122,0.04,1,0.608108108,0.216216216,0.901960784,0.557651992,0.208510638,0.666666667,0.476617235,0.473839199,0.362442303,0.482413793,0.46,0.503,-0.00848,0.0443,0.12,0.493845653,10.4446039,0.65046761,0.929430276,1.316989373,1.861281912,2.628177073,3.709840961,5.236198106,-0.007212676,0.000870209,0.018126414,-0.027106835,0.02262879,-0.009653524,0.003185786
2019/6/7 9:30,0.224215247,0.879222108,0.63923445,0.480769231,0.879222108,0.63923445,0,0.581818182,0.345597105,0,1,0.594594595,0.216216216,0.901960784,0.52189611,0.242553191,0.666666667,0.602525624,0.600143196,0.498797111,0.579310345,1.32,1.83,0.0579,-0.0303,0.153,0.525733319,14.52130731,0.689511936,0.969851447,1.365865892,1.925508641,2.716041935,3.832709577,5.410372349,0.002405325,0.007766812,0.00914084,-0.037184964,0.042216704,-0.028316286,0.017249709
2019/6/7 10:00,0.230941704,0.908904811,0.723444976,0.495192308,0.908904811,0.723444976,0,0.577272727,0.285987133,0,1,0.581081081,0.216216216,0.904761905,0.486373166,0.272340426,0.666666667,0.694225147,0.692384009,0.581499391,0.639655172,2.22,3.07,-0.0141,0.0303,0.0124,0.547482073,16.99392031,0.704249729,0.990035702,1.396694591,1.972413456,2.786873629,3.939066397,5.569078303,0.000574339,-0.004399392,-0.001074783,-0.004492951,0.005425116,-0.003251974,0.006933
2019/6/7 10:30,0.242152466,0.927328557,0.798086124,0.519230769,0.927328557,0.798086124,0,0.577272727,0.226879775,0,1,0.567567568,0.216216216,0.899159664,0.458304216,0.30212766,0.666666667,0.776373963,0.775037032,0.640068269,0.686206897,2.63,3.73,-0.0313,0.0694,0.0722,0.565894318,18.74499859,0.713716993,1.01276873,1.434352321,2.030628246,2.874623639,4.069322579,5.760232649,0.000185237,-0.00551733,0.004802794,0.01533947,-0.041065645,0.045932775,-0.02932131
2019/6/7 11:00,0.253363229,0.939611054,0.861244019,0.543269231,0.939611054,0.861244019,0,0.563636364,0.169280257,0,1,0.567567568,0.216216216,0.896358543,0.423014209,0.327659574,0.733333333,0.846444583,0.845548019,0.695256875,0.743103448,3.07,4.32,-0.0486,0.126,-0.0962,0.584132907,20.39501435,0.741644307,1.050773219,1.488571276,2.108517151,2.986129096,4.228187245,5.985887883,0.001622649,0.000113834,0.003177157,0.008988531,-0.03741592,0.047202044,-0.03627495
2019/6/7 11:30,0.255605381,0.953940635,0.913875598,0.548076923,0.953940635,0.913875598,0,0.563636364,0.114495376,0,1,0.554054054,0.216216216,0.890756303,0.404961565,0.34893617,0.733333333,0.904940331,0.904406123,0.745672599,0.763793103,3.41,4.76,-0.0602,0.0459,-0.095,0.59603616,21.9023316,0.773801041,1.0948904,1.549964164,2.194045765,3.105277204,4.394510431,6.218746348,-0.000886426,0.001161989,-0.004987089,0.005013331,-0.003009436,-0.009959264,0.017735985
2019/6/7 12:00,0.260089686,0.964176049,0.954066986,0.557692308,0.964176049,0.954066986,0,0.545454545,0.064937676,0,1,0.554054054,0.189189189,0.885154062,0.371884463,0.370212766,0.733333333,0.949681695,0.949421991,0.782807638,0.789655172,3.67,5.11,0.123,-0.0955,-0.0348,0.602519974,23.01258611,0.802140838,1.135326184,1.606131625,2.271801087,3.21340948,4.545623443,6.4305105,0.000508434,0.001234582,-0.005123228,0.006301101,0.01415442,-0.05361966,0.07063924
2019/6/7 12:30,0.260089686,0.969293756,0.978947368,0.557692308,0.969293756,0.978947368,0,0.545454545,0.025733816,0,1,0.554054054,0.216216216,0.879551821,0.362101095,0.382978723,0.733333333,0.97757417,0.977493052,0.799418476,0.805172414,3.91,5.41,-0.095,0.0336,0.117,0.608408677,23.50921297,0.82575107,1.167484891,1.650691859,2.334290117,3.301476363,4.669692039,6.604976572,-0.001226013,0.000891326,-0.000687416,0.0006076,0.012462535,-0.040250087,0.047259017
2019/6/7 13:00,0.257847534,0.972364381,0.989473684,0.552884615,0.972364381,0.989473684,0,0.527272727,0.005729795,0,1,0.567567568,0.216216216,0.87394958,0.336710925,0.4,0.733333333,0.989417792,0.98941418,0.811763484,0.829310345,4.09,5.82,0.0532,0.109,0.0568,0.609289194,23.87830107,0.842089104,1.190465128,1.683556145,2.381236819,3.36795939,4.763262355,6.736346348,0.001445741,-0.000227323,0.001645701,-0.006268969,0.010560176,-0.003906453,-0.027307354
2019/6/7 13:30,0.257847534,0.972364381,0.986602871,0.552884615,0.972364381,0.986602871,0,0.527272727,0.012464817,0,1,0.581081081,0.216216216,0.871148459,0.333682739,0.404255319,0.733333333,0.986119785,0.986092675,0.812454192,0.827586207,4.02,5.69,-0.0667,-0.0115,-0.0065,0.6096394,23.89895169,0.85281816,1.206432888,1.706614139,2.413669793,3.41324075,4.826611011,6.825265114,-0.000633631,-0.000560051,0.001854701,-0.00562954,0.00729655,0.015375711,-0.067762226
2019/6/7 14:00,0.253363229,0.971340839,0.96937799,0.543269231,0.971340839,0.96937799,0,0.522727273,0.043023723,0,1,0.594594595,0.216216216,0.868347339,0.322385278,0.412765957,0.666666667,0.966743408,0.966587705,0.81143231,0.803448276,4,5.53,-0.00948,-0.112,-0.0128,0.603478029,23.86839971,0.859901923,1.216412436,1.720025987,2.431957035,3.438759002,4.862651504,6.876430227,-0.000858975,0.000388101,0.00070406,-0.000835844,-0.001619511,0.018471778,-0.046659388
2019/6/7 14:30,0.248878924,0.965199591,0.936842105,0.533653846,0.965199591,0.936842105,0,0.522727273,0.088158424,0,1,0.608108108,0.216216216,0.868347339,0.322385278,0.412765957,0.666666667,0.930417168,0.930035365,0.807592728,0.798275862,3.84,5.33,-0.0469,0.0864,0.104,0.598001834,23.75360479,0.862748579,1.219458112,1.724001514,2.43782759,3.447530954,4.875517684,6.895036537,0.000411896,0.000293108,-0.000419742,0.00226406,-0.008206459,0.016353821,-0.005714802
2019/6/7 15:00,0.246636771,0.954964176,0.891866029,0.528846154,0.954964176,0.891866029,0,0.522727273,0.140731805,0,1,0.621621622,0.216216216,0.871148459,0.32052178,0.417021277,0.666666667,0.88019207,0.879490887,0.771398051,0.743103448,3.52,5.01,-0.0794,-0.068,-0.119,0.588843972,22.67146501,0.86033612,1.216455768,1.720566887,2.433588492,3.441830323,4.867581069,6.883444445,0.001031201,-0.000889781,-3.86E-05,0.002177369,-0.006457182,0.008113243,0.019365587
2019/6/7 15:30,0.239910314,0.941658137,0.833492823,0.514423077,0.941658137,0.833492823,0,0.522727273,0.19712505,0,1,0.608108108,0.216216216,0.8767507,0.32052178,0.417021277,0.666666667,0.815392359,0.814289575,0.729701359,0.684482759,2.88,4.07,0.00878,0.0113,0.0971,0.574457784,21.42482729,0.854534232,1.209232392,1.710547543,2.419223793,3.421353026,4.838423587,6.84200533,-0.000970815,-0.000285585,0.000434945,0.000547887,-0.000623881,-0.004199941,0.027052048
2019/6/7 16:00,0.228699552,0.924257932,0.763636364,0.490384615,0.924257932,0.763636364,0,0.527272727,0.255528749,0,1,0.581081081,0.216216216,0.879551821,0.325064058,0.417021277,0.666666667,0.738292306,0.736715457,0.676250352,0.615517241,2.05,3.13,0.0951,0.0214,-0.16,0.555726674,19.82676187,0.846148959,1.196628045,1.692098034,2.392920133,3.384241592,4.786355137,6.770641912,0.000477673,0.0006362,-0.000376636,-0.000130376,0.002828926,-0.010731511,0.022915683
2019/6/7 16:30,0.221973094,0.900716479,0.684210526,0.475961538,0.900716479,0.684210526,0,0.527272727,0.314937676,0,1,0.581081081,0.216216216,0.879551821,0.325064058,0.417021277,0.666666667,0.651274929,0.649172878,0.612766286,0.555172414,1.47,2.01,-0.0274,-0.1,0.037,0.535440713,17.92873046,0.832153204,1.176397779,1.6635903,2.352947677,3.328059716,4.708273365,6.662727779,0.000883028,0.000100421,-0.000777003,0.000319493,0.002352406,-0.007388703,0.00866932
2019/6/7 17:00,0.208520179,0.870010235,0.595215311,0.447115385,0.870010235,0.595215311,0,0.536363636,0.37464817,0,1,0.567567568,0.243243243,0.882352941,0.33449802,0.412765957,0.6,0.555101426,0.552448821,0.54576017,0.457758621,0.575,0.806,0.0617,0.162,-0.136,0.50954183,15.92539761,0.811933336,1.148385841,1.624331332,2.297221437,3.249220971,4.596132104,6.499104347,-0.001706115,-3.60E-05,4.22E-05,8.42E-05,0.000744605,-0.000327264,-0.007459541
2019/6/7 17:30,0.195067265,0.83111566,0.501435407,0.418269231,0.83111566,0.501435407,0,0.536363636,0.434358665,0,1,0.554054054,0.243243243,0.879551821,0.346843699,0.395744681,0.6,0.455238441,0.452036395,0.453204367,0.395172414,-0.168,-0.272,0.058,-0.0653,-0.0259,0.481453882,13.15818637,0.786773582,1.112636658,1.572922248,2.223583599,3.143140281,4.440033829,6.267200169,0.001875475,0.000484928,0.000364555,-0.000726214,0.000351716,0.003285993,-0.013788423
2019/6/7 18:00,0.177130045,0.780962129,0.403827751,0.379807692,0.780962129,0.403827751,0,0.563636364,0.493667069,0,1,0.554054054,0.243243243,0.8767507,0.381551363,0.378723404,0.6,0.353902772,0.350211736,0.355175895,0.28362069,-1.16,-1.54,0.0328,0.229,0.278,0.453871705,10.22735458,0.756079317,1.068285517,1.509290381,2.13229398,3.010126974,4.247281493,5.99509041,-0.004748279,0.000618137,-2.23E-05,-0.00057303,0.000378537,0.002690591,-0.008491734
2019/6/7 18:30,0.156950673,0.71136131,0.30430622,0.336538462,0.71136131,0.30430622,0,0.563636364,0.552171291,0,1,0.527027027,0.27027027,0.871148459,0.412881435,0.340425532,0.6,0.254850696,0.250838759,0.244101819,0.2,-2.08,-2.81,0.0758,0.047,0.586,0.420608792,6.906488434,0.720053823,1.017008618,1.437038332,2.029064038,2.86531654,4.05151311,5.736954401,0.007272769,-0.001015993,0.000434691,4.66E-05,-0.000320265,0.001304877,-0.00014268
2019/6/7 19:00,0.132286996,0.613101331,0.206698565,0.283653846,0.613101331,0.206698565,0,0.640909091,0.609670285,0,1,0.5,0.27027027,0.865546218,0.520731423,0.30212766,0.6,0.164299185,0.160357318,0.140161957,0.093103448,-3.14,-4.38,0.103,0.12,-0.601,0.391480702,3.798919305,0.680816115,0.963087393,1.36130455,1.925590686,2.729505721,3.87379819,5.497307605,-0.001921437,-0.001532718,0.001058993,1.87E-05,-0.000836232,0.000804785,0.003781394
2019/6/7 19:30,0.103139013,0.469805527,0.116746411,0.221153846,0.469805527,0.116746411,0,0.640909091,0.665761962,0,1,0.459459459,0.27027027,0.8767507,0.579198696,0.246808511,0.6,0,0,0.048896492,0.067241379,-3.65,-5.18,0.0415,-0.0475,-0.413,0.344272596,1.070286271,0.641275532,0.907536462,1.285531407,1.82557005,2.59244244,3.674929741,5.200101387,0.004106004,0.000661697,-3.26E-05,0.000232339,-0.000520951,0.000254634,0.003390792
2019/6/7 20:00,0.060538117,0.247697032,0.043062201,0.129807692,0.247697032,0.043062201,0,0.677272727,0.719541616,0,1,0.432432432,0.27027027,0.885154062,0.682040531,0.195744681,0.6,0,0,0.010720877,0.063793103,-3.35,-4.66,-0.0478,-0.0719,0.412,0.312252074,-0.071079141,0.598559678,0.847393807,1.203291739,1.704743283,2.406310831,3.39004869,4.774832473,0.002961607,0.001493677,-0.001368234,0.001077558,-0.000224471,-0.000617445,0.002124067
2019/6/7 20:30,0.004484305,0.015353122,0.001913876,0.009615385,0.015353122,0.001913876,0,0.677272727,0.774225975,0,1,0.405405405,0.243243243,0.899159664,0.704751922,0.178723404,0.666666667,0,0,0.008001019,0.113793103,-2.04,-3.34,-0.148,0.141,0.367,0.280304186,-0.152396805,0.547983358,0.776567048,1.094323192,1.534318443,2.151014887,3.021595253,4.252191865,-0.012774593,0.005090983,-0.001761289,0.001205721,-0.000102936,-0.000929815,0.001195705
2019/6/8 6:00,0.031390135,0.11975435,0.016267943,0.067307692,0.11975435,0.016267943,0,0.527272727,0.745476478,0,1,0.459459459,0.135135135,1,0.584323317,0.127659574,0.6,0,0,0.007624441,0.127586207,-1.93,-2.69,-0.1,-0.0185,-0.709,0.277884677,-0.163655645,0.491212549,0.687599512,0.957364119,1.339675984,1.884168616,2.655448738,3.742304554,-0.00741623,0.007340379,-0.00129519,0.000217369,0.00051607,-0.000656294,8.42E-05
2019/6/8 6:30,0.082959641,0.405322416,0.080382775,0.177884615,0.405322416,0.080382775,0,0.527272727,0.693707278,0,1,0.5,0.135135135,0.99719888,0.54204519,0.165957447,0.6,0,0,0.017985918,0.129310345,-2.48,-3.04,-0.436,-0.448,0.67,0.320577861,0.146129297,0.431557655,0.598420025,0.842259193,1.193188344,1.68861516,2.383024788,3.355478718,0.008724957,-0.00774737,0.005288532,-0.002469686,0.001746331,-0.000528833,-0.000887068
2019/6/8 7:00,0.116591928,0.582395087,0.165550239,0.25,0.582395087,0.165550239,0,0.536363636,0.638620828,0,1,0.540540541,0.135135135,0.99719888,0.511763336,0.204255319,0.666666667,0.128791621,0.125037722,0.025620262,0.177586207,-1.83,-3.45,-0.357,-0.282,0.916,0.368623826,0.374379103,0.390960559,0.559072743,0.800693777,1.136271826,1.603398125,2.258466273,3.182156768,0.015660571,-0.016356688,0.012509078,-0.005338397,0.002686787,-0.000527788,-0.00098928
2019/6/8 7:30,0.143497758,0.698055271,0.262200957,0.307692308,0.698055271,0.262200957,0,0.536363636,0.581825493,0,1,0.554054054,0.135135135,0.991596639,0.478220359,0.238297872,0.666666667,0.2137926,0.209609881,0.066748274,0.277586207,-0.575,-0.763,-0.474,-0.295,0.716,0.402200657,1.604014558,0.405682334,0.585060533,0.826391657,1.162995558,1.640665154,2.3220015,3.294729363,-0.042540646,0.00615826,0.000575933,0.000757216,-0.000170242,0.00082847,-0.000816891
2019/6/8 8:00,0.168161435,0.756397134,0.355980861,0.350961538,0.777891505,0.361722488,0,0.536363636,0.523723361,0.11,1,0.581081081,0.135135135,0.988795518,0.445609131,0.272340426,0.666666667,0.305201624,0.301280673,0.16656949,0.370534483,-0.103,0.534,-0.228,-0.302,0.73,0.440194085,4.588445403,0.459346573,0.63944209,0.898084567,1.273136665,1.813139368,2.586613668,3.69116257,0.03877785,0.008031885,-0.016534013,0.014554535,-0.007585372,0.00433976,-0.001556119
2019/6/8 8:30,0.224215247,0.714431934,0.424880383,0.384615385,0.836233367,0.462200957,0.875,0.536363636,0.464817049,0.57,1,0.581081081,0.135135135,0.985994398,0.412066154,0.310638298,0.666666667,0.379270865,0.376012576,0.27588873,0.447758621,0.584,1.37,-0.22,-0.295,0.678,0.530775593,7.856845867,0.506261251,0.714881244,1.022954214,1.464405775,2.092353719,2.983772315,4.248328302,0.001720856,-0.015539749,-0.006277666,0.012269541,-0.00736044,0.004726102,-0.001568008
2019/6/8 9:00,0.206278027,0.853633572,0.551196172,0.413461538,0.879222108,0.559808612,0,0.540909091,0.4053076,0.07,1,0.581081081,0.135135135,0.983193277,0.387491265,0.344680851,0.666666667,0.507475277,0.504519733,0.362440438,0.514482759,1.35,2.38,-0.346,-0.201,0.675,0.497625022,10.44454814,0.570303446,0.826298175,1.182453078,1.682319449,2.386968483,3.382105635,4.788601834,-0.01202307,-8.22E-05,0.006932047,-0.008924391,0.009354256,-0.004815106,0.003192898
2019/6/8 9:30,0.204035874,0.911975435,0.651674641,0.4375,0.911975435,0.651674641,0,0.540909091,0.345496582,0,1,0.581081081,0.135135135,0.980392157,0.357558817,0.382978723,0.666666667,0.614272931,0.611845388,0.470431262,0.601724138,1.89,3.2,-0.0353,-0.346,0.471,0.522780193,13.67323196,0.659805738,0.93269952,1.314361532,1.85264783,2.61283583,3.686763571,5.204071637,-0.00265184,0.019932001,-0.006608954,-0.014752299,0.021383964,-0.014487302,0.009429997
2019/6/8 10:00,0.215246637,0.937563971,0.736842105,0.461538462,0.937563971,0.736842105,0,0.536363636,0.28588661,0,1,0.581081081,0.135135135,0.974789916,0.3275099,0.421276596,0.666666667,0.707098717,0.705226243,0.558952823,0.65862069,2.53,4.01,0.0618,-0.475,0.442,0.546279229,16.31982841,0.708209687,0.988549729,1.389267025,1.957198635,2.760563231,3.896279373,5.501533093,0.003925122,0.001891951,-0.010612742,-0.000887498,0.006609636,-0.003654199,0.003822128
2019/6/8 10:30,0.217488789,0.962128966,0.813397129,0.466346154,0.962128966,0.813397129,0,0.536363636,0.226779252,0,1,0.581081081,0.135135135,0.974789916,0.303983229,0.455319149,0.666666667,0.791284126,0.789922663,0.629796459,0.718965517,3.03,4.58,0.216,-0.495,0.253,0.566300422,18.43789449,0.717661044,1.016019831,1.436960949,2.031856312,2.872914148,4.06216369,5.744063062,-0.000745095,-0.00978614,0.010686485,-0.001790572,-0.013193982,0.020474818,-0.014319245
2019/6/8 11:00,0.233183857,0.965199591,0.872727273,0.461538462,0.983623337,0.879425837,0,0.513636364,0.169179735,0,1,0.581081081,0.135135135,0.974789916,0.266596785,0.489361702,0.666666667,0.857742939,0.85683601,0.692093702,0.768965517,3.23,4.82,0.267,-0.217,-0.2,0.57994092,20.30044256,0.740376551,1.050826179,1.488866208,2.108140491,2.984069539,4.223408728,5.977231403,0.000230128,-0.002227613,0.01617866,-0.01339578,-0.010302149,0.023560616,-0.019033675
2019/6/8 11:30,0.219730942,0.990788127,0.929186603,0.471153846,0.990788127,0.929186603,0,0.513636364,0.114193808,0,1,0.581081081,0.162162162,0.971988796,0.253785232,0.510638298,0.666666667,0.920134779,0.91959353,0.744105913,0.786206897,3.28,4.78,0.303,-0.318,-0.0342,0.594441044,21.85549118,0.772865117,1.092835214,1.546547107,2.188845048,3.097983324,4.384718627,6.205485448,0.001065419,0.001509313,-0.000411368,-0.00310267,-0.003188434,0.001266725,0.00553252
2019/6/8 12:00,0.221973094,0.996929376,0.967464115,0.475961538,0.996929376,0.967464115,0,0.509090909,0.064535585,0,1,0.567567568,0.162162162,0.969187675,0.235616119,0.536170213,0.666666667,0.963052374,0.962790854,0.784169442,0.770689655,3.2,4.4,0.305,-0.293,-0.448,0.602386559,23.053301,0.799610367,1.131270163,1.600356,2.264179238,3.203452851,4.532041576,6.410897661,-0.001265229,0.00073302,-0.008123765,0.016859362,-0.012523528,-0.012525463,0.030561228
2019/6/8 12:30,0.224215247,1,0.99138756,0.480769231,1,0.99138756,0,0.509090909,0.02513068,0,1,0.567567568,0.162162162,0.960784314,0.226182157,0.553191489,0.666666667,0.990040732,0.989960532,0.806340834,0.789655172,3.23,4.42,0.37,-0.449,-0.424,0.607243882,23.71617596,0.822112497,1.162952741,1.644986823,2.326660069,3.290373013,4.652775472,6.579283342,0.000703388,0.000515351,-0.003004025,0.014617892,-0.015430868,-0.008455411,0.023313311
2019/6/8 13:00,0.228699552,0.997952917,1,0.490384615,0.997952917,1,0,0.527272727,0.00482509,0,1,0.567567568,0.189189189,0.955182073,0.229676217,0.565957447,0.666666667,1,1,0.81197252,0.775862069,3.07,3.96,0.514,-0.412,-0.495,0.611664975,23.88455077,0.839649797,1.187274356,1.678899428,2.3737512,3.356060323,4.745324356,6.710548955,-0.000570537,0.000134228,0.000981281,-0.001737477,0.004878243,-0.011859061,-0.000448778
2019/6/8 13:30,0.235426009,0.991811668,0.994258373,0.504807692,0.991811668,0.994258373,0,0.527272727,0.01145959,0,1,0.554054054,0.189189189,0.943977591,0.222688097,0.578723404,0.666666667,0.993837402,0.993812611,0.819134167,0.789655172,3.11,3.83,-0.0408,0.25,0.41,0.610659464,24.09866797,0.851668822,1.204348968,1.702689619,2.407460839,3.404637206,4.81556415,6.811021104,-0.000608138,-3.27E-05,0.001156692,-0.008003487,0.02199958,-0.023238732,-0.0096076
2019/6/8 14:00,0.239910314,0.980552712,0.972248804,0.514423077,0.980552712,0.972248804,0,0.545454545,0.042119019,0,1,0.554054054,0.216216216,0.932773109,0.229909154,0.587234043,0.666666667,0.969676351,0.969524595,0.804665199,0.793103448,3.62,3.27,-0.0581,0.0286,-0.108,0.608911469,23.66607825,0.859645376,1.215428172,1.718959671,2.431723605,3.440296679,4.866561441,6.883332873,0.001501098,-0.000427182,0.000685364,-0.003547155,0.014179027,-0.014431102,-0.011899266
2019/6/8 14:30,0.242152466,0.971340839,0.939712919,0.519230769,0.971340839,0.939712919,0,0.545454545,0.087153197,0,1,0.554054054,0.216216216,0.927170868,0.227579781,0.591489362,0.666666667,0.933367199,0.932990006,0.784055116,0.725862069,3.07,4.89,-0.0622,0.0718,0.105,0.602484388,23.04988289,0.86386476,1.222121474,1.729359047,2.446823494,3.461057691,4.895159146,6.924922942,-1.68E-05,-0.000724807,0.000399184,0.000604459,-0.00285548,0.013539173,-0.025851921
2019/6/8 15:00,0.239910314,0.955987718,0.890909091,0.514423077,0.955987718,0.890909091,0,0.559090909,0.139827101,0,1,0.540540541,0.243243243,0.918767507,0.229792686,0.6,0.6,0.879356306,0.878662483,0.757108249,0.712068966,2.47,4.01,-0.0827,0.0694,-0.114,0.589725802,22.24423193,0.864867386,1.223981725,1.731359278,2.44828788,3.461979983,4.896863302,6.927450994,-0.000665745,0.00051895,-0.00030655,0.001478342,-0.008591295,0.027339929,-0.033521515
2019/6/8 15:30,0.237668161,0.940634596,0.832535885,0.509615385,0.940634596,0.832535885,0,0.559090909,0.196220346,0,1,0.540540541,0.243243243,0.918767507,0.232122059,0.595744681,0.6,0.81458611,0.813492729,0.709001396,0.644827586,2.23,3.01,-0.0207,0.0668,0.12,0.575821701,20.80594473,0.861406181,1.217711386,1.721191116,2.433266304,3.44132225,4.866852908,6.878677984,-0.000714627,0.001142853,-0.001042708,0.001233152,-0.00427766,0.014504825,-0.01099776
2019/6/8 16:00,0.233183857,0.920163767,0.762679426,0.5,0.920163767,0.762679426,0,0.563636364,0.254724568,0,1,0.540540541,0.243243243,0.915966387,0.236198463,0.595744681,0.6,0.737503146,0.735936363,0.665655816,0.594827586,1.3,2.03,0.0325,-0.0188,-0.17,0.559400991,19.51000896,0.850662812,1.202037004,1.699383082,2.403506626,3.398519365,4.801728307,6.782211823,0.001174061,-0.000382466,-0.000273787,0.000395848,0.000364834,-0.004019209,0.023467132
2019/6/8 16:30,0.235426009,0.881269191,0.6784689,0.475961538,0.896622313,0.683253589,0,0.563636364,0.314133494,0.04,1,0.540540541,0.243243243,0.915966387,0.236198463,0.595744681,0.6,0.64596363,0.643888844,0.60459305,0.518275862,0.675,0.838,0.0997,0.0732,0.194,0.539745512,17.68436898,0.834053377,1.179796779,1.669001244,2.359881151,3.334062604,4.711789661,6.667467588,0.00032579,-0.000899781,0.001129189,-0.000985748,0.002109608,-0.009831909,0.033586981
2019/6/8 17:00,0.210762332,0.863868987,0.594258373,0.451923077,0.863868987,0.594258373,0,0.586363636,0.373843989,0,1,0.5,0.27027027,0.907563025,0.262520382,0.570212766,0.6,0.554382171,0.551748623,0.52970033,0.425344828,-0.219,-0.126,-0.0808,-0.0602,-0.197,0.514277266,15.44524438,0.814751788,1.152633154,1.6297004,2.302610237,3.256760012,4.614238892,6.542613637,-0.002006806,0.00027103,0.000696409,-0.001199736,0.001779804,-0.005245699,0.015480827
2019/6/8 17:30,0.248878924,0.731832139,0.475598086,0.423076923,0.824974411,0.500478469,0,0.586363636,0.433554483,0.18,1,0.472972973,0.27027027,0.896358543,0.280805963,0.540425532,0.6,0.431959759,0.42893773,0.418935956,0.329827586,-0.84,-1.29,0.00263,-0.00262,0.0463,0.48727119,12.13363762,0.791383646,1.118595468,1.580470649,2.236961451,3.171274355,4.493024445,6.351954061,0.003846046,0.000505685,-0.000743947,0.000409104,-4.84E-05,0.000475397,-0.005508962
2019/6/8 18:00,0.183856502,0.762538383,0.4,0.384615385,0.775844422,0.403827751,0,0.645454545,0.492762364,0.04,1,0.432432432,0.27027027,0.885154062,0.340321454,0.514893617,0.6,0.350764771,0.34712889,0.347064424,0.287931034,-1.73,-2.39,0.0735,-0.0456,-0.0197,0.458846464,9.98483975,0.761979898,1.076794144,1.524624695,2.160867489,3.054618492,4.303831659,6.052704663,-0.005665866,-2.03E-05,-0.000544552,0.00133512,-0.001657109,0.003023713,-0.011787961
