date_time,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable,Wind Direction,Relative Humidity,Temperature,Pressure,Global Horizontal UV Irradiance 280-440,Global Horizontal UV Irradiance 295-385,pv
2017/12/14 11:00,69,900,485,69,900,485,0,4,62.52,0,0.098,1.6,0.548,69.9,48.9,16,1020,26.3221,20.5265,18.1988925
2017/12/14 11:30,71,911,510,71,911,510,1,4,61.21,0,0.098,1.7,0.547,69.9,48.87,17,1020,27.9122,21.785,19.0539959
2017/12/14 12:00,70,918,520,70,918,520,1,4,60.7,1,0.098,1.9,0.546,69.1,45.92,18,1020,28.5488,22.2886,19.50852874
2017/12/14 12:30,70,915,514,70,915,514,1,4,61.02,0,0.098,2,0.547,69.1,45.9,18,1020,28.1642,21.9842,19.61344407
2017/12/14 13:00,76,884,489,76,884,489,1,4,62.13,0,0.098,2.1,0.548,64.9,42.71,19,1020,26.6071,20.7541,19.18071884
2017/12/14 13:30,73,866,453,73,866,453,1,4,64.01,0,0.098,2,0.551,64.9,42.71,19,1020,24.3361,18.9575,18.30047487
2017/12/14 14:00,70,837,403,70,837,403,0,4,66.58,0,0.098,1.9,0.554,60.8,39.78,19,1020,21.2368,16.5071,16.80700642
2017/12/14 14:30,65,796,341,65,796,341,1,4,69.78,0,0.098,1.4,0.558,60.8,42.37,18,1020,17.4914,13.5489,15.25866985
2017/12/14 15:00,59,736,268,59,736,268,0,6,73.5,0,0.098,0.9,0.562,55.8,54.47,18,1020,13.2842,10.2353,12.35047528
2017/12/14 15:30,50,647,188,50,647,188,0,6,77.69,0,0.098,1,0.565,55.8,61.93,16,1020,9.0114,6.8911,9.74299159
2017/12/14 16:00,37,506,106,37,506,106,1,6,82.25,0,0.098,1.1,0.568,57.5,64.51,15,1020,0,0,6.377569667
2017/12/14 16:30,18,266,32,18,266,32,1,6,87.13,0,0.098,1.2,0.57,57.5,68.89,14,1020,0,0,0.066154531
2017/12/14 17:00,0,0,0,0,0,0,0,5,92.28,0,0.098,1.3,0.573,67.1,67.72,13,1020,0,0,-0.315286809
2017/12/14 17:30,0,0,0,0,0,0,0,5,97.65,0,0.098,1.3,0.575,67.1,72.39,12,1020,0,0,-0.082067717
2017/12/14 18:00,0,0,0,0,0,0,0,4,103.19,0,0.098,1.3,0.577,80.9,70.29,12,1020,0,0,-0.083058475
2017/12/14 18:30,0,0,0,0,0,0,1,4,108.87,0,0.098,1.3,0.58,80.9,70.3,11,1020,0,0,-0.082716098
2017/12/14 19:00,0,0,0,0,0,0,1,4,114.66,0,0.098,1.4,0.584,93.5,68.15,11,1020,0,0,-0.081924324
2017/12/14 19:30,0,0,0,0,0,0,1,4,120.53,0,0.098,1.4,0.59,93.5,72.88,10,1020,0,0,-0.08296206
2017/12/14 20:00,0,0,0,0,0,0,1,3,126.46,0,0.098,1.4,0.597,102.3,70.41,10,1020,0,0,-0.082806569
2017/12/14 20:30,0,0,0,0,0,0,8,3,132.41,0,0.098,1.4,0.602,102.3,75.34,10,1020,0,0,-0.083759442
2017/12/14 21:00,0,0,0,0,0,0,1,3,138.35,0,0.098,1.4,0.608,109.3,72.24,10,1020,0,0,-0.083731913
2017/12/14 21:30,0,0,0,0,0,0,1,3,144.22,0,0.098,1.4,0.608,109.3,72.25,10,1020,0,0,-0.083142321
2017/12/14 22:00,0,0,0,0,0,0,1,2,149.95,0,0.098,1.4,0.609,115.5,69.59,10,1020,0,0,-0.083745154
2017/12/14 22:30,0,0,0,0,0,0,1,2,155.4,0,0.098,1.4,0.607,115.5,69.59,10,1020,0,0,-0.085370262
2017/12/14 23:00,0,0,0,0,0,0,0,2,160.29,0,0.098,1.5,0.606,119.2,67.37,10,1020,0,0,-0.085110423
2017/12/14 23:30,0,0,0,0,0,0,1,2,164.07,0,0.098,1.4,0.605,119.2,67.38,10,1020,0,0,-0.084517294
2017/12/15 0:00,0,0,0,0,0,0,1,1,165.8,0,0.098,1.4,0.604,121.1,65.37,10,1020,0,0,-0.084895527
2017/12/15 0:30,0,0,0,0,0,0,1,1,164.76,0,0.098,1.3,0.61,121.1,65.38,10,1020,0,0,-0.085682176
2017/12/15 1:00,0,0,0,0,0,0,1,1,161.41,1,0.098,1.3,0.617,115.8,60.38,10,1020,0,0,-0.085839062
2017/12/15 1:30,0,0,0,0,0,0,3,1,156.74,0,0.098,1.2,0.625,115.8,64.6,10,1020,0,0,-0.085018672
2017/12/15 2:00,0,0,0,0,0,0,1,1,151.4,0,0.098,1.2,0.634,103.2,64.94,10,1020,0,0,-0.084215226
2017/12/15 2:30,0,0,0,0,0,0,1,1,145.73,0,0.098,1.2,0.637,103.2,64.93,9,1020,0,0,-0.084878393
2017/12/15 3:00,0,0,0,0,0,0,1,1,139.89,0,0.098,1.3,0.641,91.8,64.75,9,1020,0,0,-0.08504537
2017/12/15 3:30,0,0,0,0,0,0,1,1,133.96,0,0.098,1.3,0.644,91.8,69.31,8,1020,0,0,-0.085027741
2017/12/15 4:00,0,0,0,0,0,0,1,1,128.01,0,0.098,1.3,0.648,87.7,68.45,8,1020,0,0,-0.085847777
2017/12/15 4:30,0,0,0,0,0,0,1,1,122.08,0,0.098,1.3,0.656,87.7,73.31,8,1020,0,0,-0.084985233
2017/12/15 5:00,0,0,0,0,0,0,8,1,116.19,0,0.098,1.3,0.664,90.2,73.23,8,1020,0,0,-0.083845858
2017/12/15 5:30,0,0,0,0,0,0,4,1,110.37,0,0.098,1.3,0.677,90.2,73.23,7,1020,0,0,-0.085024466
2017/12/15 6:00,0,0,0,0,0,0,8,1,104.66,0,0.098,1.4,0.692,94.6,73.23,7,1020,0,0,-0.08429602
2017/12/15 6:30,0,0,0,0,0,0,8,1,99.08,0,0.098,1.3,0.708,94.6,73.23,7,1020,0,0,-0.084452186
2017/12/15 7:00,0,0,0,0,0,0,8,1,93.67,0,0.098,1.3,0.724,101.5,74,7,1020,0,0,-0.211554508
2017/12/15 7:30,15,0,15,11,125,15,8,1,88.46,4,0.098,1,0.741,101.5,69.1,8,1020,0,0,0.327211494
2017/12/15 8:00,37,365,78,37,365,78,4,3,83.51,4,0.098,0.8,0.758,110.2,73.62,9,1020,0,0,1.060812362
2017/12/15 8:30,55,521,156,55,521,156,8,3,78.86,4,0.098,0.9,0.778,110.2,68.82,10,1020,7.442,5.6797,2.350756737
2017/12/15 9:00,71,604,232,71,604,232,3,2,74.58,4,0.098,1,0.799,119.9,61.51,12,1020,11.387,8.7574,6.24831241
2017/12/15 9:30,81,674,304,81,674,304,0,2,70.73,0,0.098,0.8,0.823,119.9,57.55,12,1020,15.4606,11.9613,11.02381304
2017/12/15 10:00,98,598,328,89,723,367,8,3,67.39,0,0.098,0.6,0.847,108.2,55.96,13,1020,17.1721,13.3371,13.60126659
2017/12/15 10:30,155,402,327,94,756,418,8,3,64.65,0,0.098,0.5,0.877,108.2,52.4,14,1020,17.4866,13.6149,12.86995314
2017/12/15 11:00,173,388,352,100,769,455,8,4,62.59,0,0.098,0.4,0.907,9.1,52.14,15,1020,19.095,14.89,9.564644432
2017/12/15 11:30,180,408,376,103,781,478,8,4,61.28,0,0.098,0.8,0.95,9.1,52.13,15,1020,20.5695,16.0534,10.31819067
2017/12/15 12:00,200,373,383,104,785,487,8,5,60.76,1,0.098,1.2,0.993,334.8,54.64,15,1020,21.0196,16.4098,16.06826763
2017/12/15 12:30,175,486,410,103,779,481,7,4,61.05,1,0.098,1,1.046,334.8,58.27,15,1020,22.4615,17.5325,12.01864076
2017/12/15 13:00,149,519,391,102,763,459,7,6,62.15,0,0.098,0.9,1.1,357.9,64.22,15,1020,21.272,16.5925,16.70115557
2017/12/15 13:30,164,376,329,99,740,423,8,6,64.02,0,0.098,0.7,1.16,357.9,64.19,14,1020,17.6733,13.7671,8.679076227
2017/12/15 14:00,170,157,232,91,718,376,8,7,66.58,0,0.098,0.5,1.22,358,71.01,14,1020,12.2257,9.5028,5.795171285
2017/12/15 14:30,148,134,195,84,671,316,8,7,69.76,4,0.098,0.5,1.283,358,75.8,14,1020,10.0042,7.7495,12.02959175
2017/12/15 15:00,118,122,152,73,611,247,8,8,73.48,1,0.098,0.6,1.347,325.5,78.81,14,1020,7.5357,5.8064,10.8156812
2017/12/15 15:30,84,98,105,61,516,171,8,8,77.65,4,0.098,0.7,1.431,325.5,84.19,13,1020,5.0341,3.8499,2.802110207
2017/12/15 16:00,49,64,58,43,378,94,8,7,82.21,4,0.098,0.9,1.515,317.7,81.16,12,1020,0,0,0.934648769
2017/12/15 16:30,17,0,17,19,163,27,8,7,87.09,1,0.098,0.9,1.64,317.7,86.74,11,1020,0,0,-0.080029247
2017/12/15 17:00,0,0,0,0,0,0,6,7,92.23,0,0.098,1,1.766,313.8,86.69,11,1020,0,0,-0.328580421
2017/12/15 17:30,0,0,0,0,0,0,8,7,97.59,0,0.098,0.9,1.892,313.8,86.67,11,1020,0,0,-0.081030052
2017/12/15 18:00,0,0,0,0,0,0,8,8,103.12,0,0.098,0.8,2.017,309.1,90.89,12,1020,0,0,-0.083016662
2017/12/15 18:30,0,0,0,0,0,0,6,8,108.8,0,0.098,0.7,2.05,309.1,90.86,12,1020,0,0,-0.082382992
2017/12/15 19:00,0,0,0,0,0,0,6,9,114.59,1,0.098,0.6,2.082,260.6,95.26,12,1020,0,0,-0.083029636
2017/12/15 19:30,0,0,0,0,0,0,8,9,120.46,0,0.098,0.8,2.067,260.6,95.25,11,1020,0,0,-0.083771278
2017/12/15 20:00,0,0,0,0,0,0,8,9,126.39,0,0.098,1.1,2.053,261.2,100,11,1020,0,0,-0.084227631
2017/12/15 20:30,0,0,0,0,0,0,6,9,132.34,0,0.098,1.2,2.071,261.2,100,11,1020,0,0,-0.083152773
2017/12/15 21:00,0,0,0,0,0,0,6,9,138.28,1,0.098,1.3,2.09,280.8,100,11,1020,0,0,-0.084844632
2017/12/15 21:30,0,0,0,0,0,0,8,9,144.15,0,0.098,1.2,2.067,280.8,100,11,1020,0,0,-0.082555051
2017/12/15 22:00,0,0,0,0,0,0,7,9,149.89,0,0.098,1.2,2.045,301.3,100,11,1020,0,0,-0.08342621
2017/12/15 22:30,0,0,0,0,0,0,1,9,155.34,0,0.098,1.2,1.884,301.3,100,10,1020,0,0,-0.08140649
2017/12/15 23:00,0,0,0,0,0,0,1,9,160.25,1,0.098,1.3,1.723,317,100,10,1020,0,0,-0.082323164
2017/12/15 23:30,0,0,0,0,0,0,1,8,164.06,0,0.098,1.4,1.461,317,100,10,1020,0,0,-0.083712271
2017/12/16 0:00,0,0,0,0,0,0,3,8,165.84,0,0.098,1.5,1.2,326.2,100,10,1020,0,0,-0.083255239
2017/12/16 0:30,0,0,0,0,0,0,1,8,164.84,0,0.098,1.7,1.072,326.2,100,10,1020,0,0,-0.083211297
2017/12/16 1:00,0,0,0,0,0,0,3,8,161.51,0,0.098,2,0.944,324.5,100,10,1020,0,0,-0.085380146
2017/12/16 1:30,0,0,0,0,0,0,3,8,156.85,0,0.098,2.4,0.864,324.5,100,10,1020,0,0,-0.08573352
2017/12/16 2:00,0,0,0,0,0,0,1,8,151.52,0,0.098,2.9,0.785,324.9,98.89,10,1020,0,0,-0.08539281
2017/12/16 2:30,0,0,0,0,0,0,1,8,145.85,0,0.098,3.2,0.72,324.9,98.86,10,1020,0,0,-0.084235264
2017/12/16 3:00,0,0,0,0,0,0,1,7,140,0,0.098,3.5,0.656,322.7,88.72,10,1020,0,0,-0.084203929
2017/12/16 3:30,0,0,0,0,0,0,1,7,134.08,0,0.098,3.6,0.657,322.7,94.91,10,1020,0,0,-0.085229482
2017/12/16 4:00,0,0,0,0,0,0,3,6,128.13,0,0.098,3.8,0.659,322.1,88.03,10,1020,0,0,-0.08483035
2017/12/16 4:30,0,0,0,0,0,0,1,6,122.19,0,0.098,3.9,0.697,322.1,88.02,10,1020,0,0,-0.085765836
2017/12/16 5:00,0,0,0,0,0,0,1,5,116.3,0,0.098,4,0.736,324.4,84,10,1020,0,0,-0.08400534
2017/12/16 5:30,0,0,0,0,0,0,1,5,110.49,0,0.098,4.2,0.802,324.4,84,10,1020,0,0,-0.08455245
2017/12/16 6:00,0,0,0,0,0,0,1,4,104.78,0,0.098,4.4,0.869,328.6,74.83,10,1020,0,0,-0.084734359
2017/12/16 6:30,0,0,0,0,0,0,1,4,99.2,0,0.098,4.6,0.876,328.6,74.83,10,1020,0,0,-0.084582969
2017/12/16 7:00,0,0,0,0,0,0,1,3,93.79,0,0.098,4.8,0.883,333.5,70.79,10,1020,0,0,-0.084258649
2017/12/16 7:30,12,208,17,12,208,17,1,3,88.57,0,0.098,5.1,0.866,333.5,70.79,10,1020,0,0,0.135140657
2017/12/16 8:00,30,490,84,30,490,84,1,3,83.62,0,0.098,5.5,0.849,340.3,64.26,11,1020,0,0,3.414022032
2017/12/16 8:30,42,644,165,42,644,165,0,3,78.97,0,0.098,6,0.853,340.3,64.27,11,1020,7.8694,6.0049,6.889957929
2017/12/16 9:00,50,740,246,50,740,246,0,2,74.68,0,0.098,6.5,0.857,347.5,57.22,12,1020,12.0634,9.276,10.15366154
2017/12/16 9:30,56,801,319,56,801,319,0,2,70.82,0,0.098,6.7,0.88,347.5,57.22,13,1020,16.2101,12.5396,13.11978223
2017/12/16 10:00,62,836,382,62,836,382,0,2,67.48,1,0.098,7,0.903,349.5,50.56,14,1020,19.9845,15.52,15.63702391
2017/12/16 10:30,65,864,434,65,864,434,0,2,64.73,0,0.098,7.2,0.923,349.5,50.55,14,1020,23.1949,18.0583,17.57265759
2017/12/16 11:00,67,885,473,67,885,473,1,1,62.66,0,0.098,7.4,0.944,351,44.31,15,1020,25.647,19.9982,19.18079481
2017/12/16 11:30,68,897,499,68,897,499,1,1,61.33,1,0.098,7.6,0.931,351,44.3,15,1020,27.2898,21.2976,20.44337638
2017/12/16 12:00,68,903,509,68,903,509,1,0,60.8,0,0.098,7.8,0.919,353,38.43,16,1020,27.9279,21.8025,18.87996403
2017/12/16 12:30,186,384,372,68,902,504,4,0,61.08,0,0.098,7.8,0.893,353,38.42,16,1020,20.3759,15.9043,22.83391024
2017/12/16 13:00,167,435,371,73,875,481,2,0,62.17,0,0.098,7.9,0.868,353.9,34.35,16,1020,20.1813,15.7415,20.76234468
2017/12/16 13:30,158,423,344,70,858,446,2,0,64.02,1,0.098,7.8,0.87,353.9,34.34,16,1020,18.4791,14.3948,20.09226519
2017/12/16 14:00,66,835,398,66,835,398,0,0,66.57,0,0.098,7.7,0.873,353.7,34.13,16,1020,20.975,16.3037,18.53911359
2017/12/16 14:30,62,794,337,62,794,337,1,0,69.74,0,0.098,7.3,0.907,353.7,36.4,16,1020,17.2924,13.3954,16.5934302
2017/12/16 15:00,55,737,265,55,737,265,1,0,73.45,0,0.098,6.9,0.941,352.6,37.72,16,1020,13.1416,10.1262,14.19700303
2017/12/16 15:30,47,650,187,47,650,187,0,0,77.61,0,0.098,6.3,0.979,352.6,40.25,15,1020,8.9674,6.8585,11.11041662
2017/12/16 16:00,35,517,106,35,517,106,1,0,82.16,0,0.098,5.8,1.018,350.1,42.75,14,1020,0,0,7.421928302
2017/12/16 16:30,18,286,33,18,286,33,1,0,87.03,0,0.098,5.5,1.034,350.1,45.66,13,1020,0,0,-0.015836103
2017/12/16 17:00,0,0,0,0,0,0,1,1,92.17,0,0.098,5.3,1.05,348.4,48.24,13,1020,0,0,-0.313246687
2017/12/16 17:30,0,0,0,0,0,0,1,1,97.52,1,0.098,5.1,1.031,348.4,51.54,12,1020,0,0,-0.08140999
2017/12/16 18:00,0,0,0,0,0,0,1,1,103.06,0,0.098,5,1.012,349.9,53.19,12,1020,0,0,-0.081898909
2017/12/16 18:30,0,0,0,0,0,0,1,1,108.73,0,0.098,5,0.982,349.9,56.85,12,1020,0,0,-0.081184854
2017/12/16 19:00,0,0,0,0,0,0,1,1,114.52,1,0.098,5,0.951,353.7,56.77,12,1020,0,0,-0.083138031
2017/12/16 19:30,0,0,0,0,0,0,0,1,120.39,0,0.098,4.7,0.926,353.7,56.77,11,1020,0,0,-0.083631954
2017/12/16 20:00,0,0,0,0,0,0,0,1,126.31,1,0.098,4.5,0.902,356.4,55.76,11,1020,0,0,-0.082302871
2017/12/16 20:30,0,0,0,0,0,0,8,1,132.26,1,0.098,4.3,0.878,356.4,59.62,11,1020,0,0,-0.083320531
2017/12/16 21:00,0,0,0,0,0,0,8,1,138.2,0,0.098,4.1,0.854,356.9,58.46,11,1020,0,0,-0.083543492
2017/12/16 21:30,0,0,0,0,0,0,7,1,144.08,0,0.098,3.9,0.84,356.9,58.46,10,1020,0,0,-0.083094045
2017/12/16 22:00,0,0,0,0,0,0,8,0,149.82,0,0.098,3.8,0.827,357.7,57.12,10,1020,0,0,-0.082050045
2017/12/16 22:30,0,0,0,0,0,0,4,0,155.28,0,0.098,3.4,0.829,357.7,61.11,9,1020,0,0,-0.083897387
2017/12/16 23:00,0,0,0,0,0,0,7,0,160.21,0,0.098,3,0.831,358.7,61.24,9,1020,0,0,-0.083431746
2017/12/16 23:30,0,0,0,0,0,0,8,0,164.05,0,0.098,2.9,0.827,358.7,61.24,9,1020,0,0,-0.08364603
2017/12/17 0:00,0,0,0,0,0,0,8,1,165.87,0,0.098,2.8,0.823,354.4,62.06,9,1020,0,0,-0.085651648
2017/12/17 0:30,0,0,0,0,0,0,8,1,164.91,1,0.098,2.6,0.811,354.4,62.06,9,1020,0,0,-0.085909919
2017/12/17 1:00,0,0,0,0,0,0,8,1,161.61,0,0.098,2.5,0.8,351.6,62.52,9,1020,0,0,-0.085386612
2017/12/17 1:30,0,0,0,0,0,0,4,1,156.96,0,0.098,2.4,0.782,351.6,62.52,9,1020,0,0,-0.085415891
2017/12/17 2:00,0,0,0,0,0,0,8,1,151.63,0,0.098,2.3,0.764,355.7,61.73,9,1020,0,0,-0.085448365
2017/12/17 2:30,0,0,0,0,0,0,1,1,145.96,0,0.098,2.1,0.754,355.7,66.09,8,1020,0,0,-0.085933265
2017/12/17 3:00,0,0,0,0,0,0,1,0,140.12,0,0.098,2,0.744,0.7,64.48,8,1020,0,0,-0.083875049
2017/12/17 3:30,0,0,0,0,0,0,8,0,134.19,0,0.098,1.9,0.763,0.7,69.05,8,1020,0,0,-0.084339541
2017/12/17 4:00,0,0,0,0,0,0,8,0,128.24,1,0.098,1.8,0.782,9.3,67.36,8,1020,0,0,-0.08419242
2017/12/17 4:30,0,0,0,0,0,0,8,0,122.31,0,0.098,1.7,0.808,9.3,67.35,7,1020,0,0,-0.08453748
2017/12/17 5:00,0,0,0,0,0,0,8,0,116.42,0,0.098,1.7,0.834,13.9,66.13,7,1020,0,0,-0.085096109
2017/12/17 5:30,0,0,0,0,0,0,8,0,110.6,0,0.098,1.6,0.848,13.9,66.13,7,1020,0,0,-0.08417141
2017/12/17 6:00,0,0,0,0,0,0,8,0,104.89,0,0.098,1.5,0.863,11.7,66.39,7,1020,0,0,-0.083272575
2017/12/17 6:30,0,0,0,0,0,0,8,0,99.31,0,0.098,1.4,0.881,11.7,71.15,7,1020,0,0,-0.084273389
2017/12/17 7:00,0,0,0,0,0,0,3,0,93.89,0,0.098,1.4,0.9,12.1,72.71,7,1020,0,0,-0.084004912
2017/12/17 7:30,16,0,16,11,229,16,3,0,88.68,4,0.098,1.7,0.929,12.1,67.87,8,1020,0,0,0.157700016
2017/12/17 8:00,28,504,83,28,504,83,3,1,83.72,1,0.098,2.1,0.958,8.5,65.84,9,1020,0,0,3.148845998
2017/12/17 8:30,39,654,163,39,654,163,1,1,79.07,0,0.098,2.3,0.991,8.5,61.52,10,1020,7.7725,5.93,6.699459688
2017/12/17 9:00,47,746,243,47,746,243,0,0,74.77,0,0.098,2.6,1.024,10.1,54.43,11,1020,11.9068,9.1541,10.01155408
2017/12/17 9:30,52,806,316,52,806,316,0,0,70.91,0,0.098,2.7,1.053,10.1,50.91,12,1020,16.0444,12.41,12.87228872
2017/12/17 10:00,62,825,377,62,825,377,1,0,67.56,0,0.098,2.9,1.083,17.4,43.98,13,1020,19.7099,15.3055,15.35066029
2017/12/17 10:30,65,854,429,65,854,429,0,0,64.8,0,0.098,2.9,1.107,17.4,41.17,14,1020,22.916,17.8401,17.36314081
2017/12/17 11:00,67,873,468,67,873,468,0,-1,62.72,1,0.098,2.9,1.132,9.8,36.46,15,1020,25.3658,19.7781,18.73246826
2017/12/17 11:30,69,884,492,69,884,492,1,-1,61.38,1,0.098,2.8,1.153,9.8,36.45,15,1020,26.8986,20.9916,19.51463687
2017/12/17 12:00,70,887,502,70,887,502,1,-1,60.84,0,0.098,2.8,1.174,8.2,34.86,16,1020,27.5371,21.497,19.78201106
2017/12/17 12:30,69,884,497,69,884,497,1,-1,61.11,1,0.098,2.6,1.186,8.2,34.85,16,1020,27.2176,21.2441,19.95728865
2017/12/17 13:00,67,880,477,67,880,477,1,0,62.18,1,0.098,2.5,1.199,18.2,34.75,16,1020,25.9457,20.2376,19.48784809
2017/12/17 13:30,65,864,443,65,864,443,1,0,64.02,0,0.098,2.3,1.183,18.2,34.75,16,1020,23.7972,18.5375,18.61113135
2017/12/17 14:00,64,832,395,64,832,395,0,0,66.56,0,0.098,2.2,1.168,29,36.49,16,1020,20.8185,16.1823,17.45811361
2017/12/17 14:30,60,794,335,60,794,335,1,0,69.71,0,0.098,1.8,1.145,29,38.92,16,1020,17.1943,13.3199,15.7260894
2017/12/17 15:00,55,730,264,55,730,264,1,2,73.41,0,0.098,1.4,1.123,21.4,45.73,16,1020,13.0968,10.0924,13.59017
2017/12/17 15:30,47,646,186,47,646,186,0,2,77.57,0,0.098,1.2,1.105,21.4,48.81,15,1020,8.9215,6.8238,10.72372098
2017/12/17 16:00,36,506,106,36,506,106,1,4,82.11,0,0.098,1,1.087,22.1,60.7,14,1020,0,0,6.931277672
2017/12/17 16:30,19,278,33,19,278,33,1,4,86.97,0,0.098,1,1.082,22.1,64.85,13,1020,0,0,0.066575367
2017/12/17 17:00,0,0,0,0,0,0,6,3,92.11,0,0.098,1.1,1.078,32.5,60.22,13,1020,0,0,-0.285136018
2017/12/17 17:30,0,0,0,0,0,0,8,3,97.46,0,0.098,1,1.084,32.5,60.23,13,1020,0,0,-0.082308602
2017/12/17 18:00,0,0,0,0,0,0,1,3,102.98,0,0.098,0.9,1.09,35.3,61.62,13,1020,0,0,-0.084298614
2017/12/17 18:30,0,0,0,0,0,0,1,3,108.66,0,0.098,0.8,1.096,35.3,61.64,13,1020,0,0,-0.082910731
2017/12/17 19:00,0,0,0,0,0,0,1,3,114.44,0,0.098,0.8,1.103,38.2,61.12,13,1020,0,0,-0.084693713
2017/12/17 19:30,0,0,0,0,0,0,1,3,120.31,0,0.098,0.7,1.109,38.2,61.13,12,1020,0,0,-0.083111909
2017/12/17 20:00,0,0,0,0,0,0,1,3,126.23,0,0.098,0.6,1.116,36.2,61.33,12,1020,0,0,-0.085495156
2017/12/17 20:30,0,0,0,0,0,0,1,3,132.18,0,0.098,0.6,1.123,36.2,61.34,12,1020,0,0,-0.084311546
2017/12/17 21:00,0,0,0,0,0,0,1,4,138.12,0,0.098,0.6,1.131,40.5,62.14,12,1020,0,0,-0.083895123
2017/12/17 21:30,0,0,0,0,0,0,1,4,144,0,0.098,0.6,1.135,40.5,66.42,12,1020,0,0,-0.085643735
2017/12/17 22:00,0,0,0,0,0,0,1,4,149.74,0,0.098,0.7,1.139,70,66.81,12,1020,0,0,-0.086190868
2017/12/17 22:30,0,0,0,0,0,0,1,4,155.22,0,0.098,0.8,1.142,70,66.81,11,1020,0,0,-0.084945454
2017/12/17 23:00,0,0,0,0,0,0,1,3,160.16,0,0.098,0.9,1.145,94,64.99,11,1020,0,0,-0.086163995
2017/12/17 23:30,0,0,0,0,0,0,1,3,164.03,0,0.098,0.9,1.149,94,69.49,10,1020,0,0,-0.084510698
2017/12/18 0:00,0,0,0,0,0,0,1,2,165.89,0,0.098,1,1.154,108.1,65.46,10,1020,0,0,-0.085054587
2017/12/18 0:30,0,0,0,0,0,0,1,2,164.98,0,0.098,1.1,1.156,108.1,70.05,10,1020,0,0,-0.085887953
2017/12/18 1:00,0,0,0,0,0,0,1,1,161.7,1,0.098,1.2,1.158,109.7,65.6,10,1020,0,0,-0.085214257
2017/12/18 1:30,0,0,0,0,0,0,1,1,157.06,0,0.098,1.2,1.154,109.7,65.61,9,1020,0,0,-0.085757832
2017/12/18 2:00,0,0,0,0,0,0,1,1,151.74,0,0.098,1.3,1.15,107.1,62.04,9,1020,0,0,-0.085936676
2017/12/18 2:30,0,0,0,0,0,0,1,1,146.07,0,0.098,1.3,1.141,107.1,66.42,9,1020,0,0,-0.084770763
2017/12/18 3:00,0,0,0,0,0,0,1,0,140.23,0,0.098,1.3,1.132,104,63.35,9,1020,0,0,-0.085693629
2017/12/18 3:30,0,0,0,0,0,0,1,0,134.31,0,0.098,1.3,1.12,104,63.36,8,1020,0,0,-0.085717399
2017/12/18 4:00,0,0,0,0,0,0,1,0,128.36,1,0.098,1.3,1.108,98.4,61.24,8,1020,0,0,-0.086354565
2017/12/18 4:30,0,0,0,0,0,0,1,0,122.42,0,0.098,1.2,1.099,98.4,65.6,8,1020,0,0,-0.086162978
2017/12/18 5:00,0,0,0,0,0,0,1,0,116.53,0,0.098,1.2,1.091,91,64.57,8,1020,0,0,-0.085124186
2017/12/18 5:30,0,0,0,0,0,0,1,0,110.71,0,0.098,1.2,1.093,91,64.59,7,1020,0,0,-0.085915543
2017/12/18 6:00,0,0,0,0,0,0,1,0,105,0,0.098,1.2,1.095,86.3,64.33,7,1020,0,0,-0.084357064
2017/12/18 6:30,0,0,0,0,0,0,1,0,99.42,0,0.098,1.2,1.113,86.3,64.35,7,1020,0,0,-0.08414176
2017/12/18 7:00,0,0,0,0,0,0,1,0,94,1,0.098,1.2,1.132,88.6,64.99,7,1030,0,0,-0.08438336
2017/12/18 7:30,10,128,13,10,128,13,1,0,88.78,0,0.098,1,1.154,88.6,65,8,1030,0,0,-0.084209236
2017/12/18 8:00,32,401,75,32,401,75,1,1,83.82,0,0.098,0.9,1.176,92.4,67.88,9,1030,0,0,2.880064285
2017/12/18 8:30,47,562,153,47,562,153,1,1,79.16,0,0.098,1.2,1.193,92.4,63.42,10,1030,7.2946,5.5647,6.352559352
2017/12/18 9:00,58,662,231,58,662,231,0,0,74.86,0,0.098,1.6,1.211,91,52.57,11,1030,11.3098,8.6938,9.599116309
2017/12/18 9:30,66,730,303,66,730,303,0,0,70.99,0,0.098,1.5,1.219,91,49.16,11,1030,15.3731,11.8895,12.46698106
2017/12/18 10:00,71,778,367,71,778,367,0,0,67.63,0,0.098,1.5,1.227,82.1,47.74,12,1030,19.1761,14.8899,14.80223281
2017/12/18 10:30,75,811,419,75,811,419,0,0,64.87,0,0.098,1.4,1.216,82.1,44.68,13,1030,22.3703,17.4143,16.67766008
2017/12/18 11:00,76,838,460,76,838,460,0,0,62.77,1,0.098,1.4,1.205,75.9,41.9,15,1030,24.9239,19.4328,17.96349277
2017/12/18 11:30,77,851,485,77,851,485,0,0,61.42,0,0.098,1.3,1.188,75.9,39.25,15,1030,26.5092,20.6872,18.86621059
2017/12/18 12:00,77,860,496,77,860,496,0,0,60.86,0,0.098,1.3,1.171,74.5,38.2,16,1030,27.2046,21.2372,19.44074402
2017/12/18 12:30,77,859,492,77,859,492,0,0,61.12,0,0.098,1.2,1.159,74.5,38.19,16,1020,26.9421,21.029,19.46851215
2017/12/18 13:00,75,853,473,75,853,473,0,0,62.18,1,0.098,1.2,1.147,73.5,35.82,17,1020,25.7281,20.0679,19.10963472
