date_time,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable,Wind Direction,Relative Humidity,Temperature,Pressure,Global Horizontal UV Irradiance 280-440,Global Horizontal UV Irradiance 295-385,pv
2019/1/16 20:00,0,0,0,0,0,0,9,13.8,122.25,0,0.1,7.8,3,210,89.49,15.5,1017,0,0,-0.084154553
2019/1/16 20:30,0,0,0,0,0,0,9,13.8,128.2,0,0.1,7.2,2.8,218,90.64,15.3,1017,0,0,-0.084642709
2019/1/16 21:00,0,0,0,0,0,0,9,13.5,134.13,0,0.1,6.6,2.6,225,89.87,15.2,1018,0,0,-0.084301158
2019/1/16 21:30,0,0,0,0,0,0,8,13.5,139.99,0,0.1,6.4,2.3,223,91.61,14.9,1018,0,0,-0.083722769
2019/1/16 22:00,0,0,0,0,0,0,8,12.8,145.71,0,0.1,6.2,2.1,222,88.66,14.7,1019,0,0,-0.084254946
2019/1/16 22:30,0,0,0,0,0,0,7,12.8,151.17,0,0.1,6,1.8,219,90.97,14.3,1019,0,0,-0.08390972
2019/1/16 23:00,0,0,0,0,0,0,7,11.9,156.15,0,0.1,5.8,1.6,215,88.04,13.8,1019,0,0,-0.083808125
2019/1/16 23:30,0,0,0,0,0,0,7,11.9,160.26,0,0.1,5.5,1.5,214,89.28,13.6,1020,0,0,-0.083407466
2019/1/17 0:00,0,0,0,0,0,0,6,11.4,162.83,0,0.1,5.3,1.3,212,87.59,13.4,1020,0,0,-0.082404592
2019/1/17 0:30,0,0,0,0,0,0,6,11.4,163.13,0,0.1,5.1,1.3,209,88.16,13.3,1020,0,0,-0.083008771
2019/1/17 1:00,0,0,0,0,0,0,6,11.2,161.06,0,0.1,5,1.3,207,87.48,13.2,1020,0,0,-0.083735487
2019/1/17 1:30,0,0,0,0,0,0,6,11.2,157.26,0,0.1,4.8,1.3,204,87.48,13.2,1020,0,0,-0.083007973
2019/1/17 2:00,0,0,0,0,0,0,6,11.3,152.44,0,0.1,4.7,1.3,202,88.11,13.2,1021,0,0,-0.083938439
2019/1/17 2:30,0,0,0,0,0,0,6,11.3,147.07,0,0.1,4.6,1.4,200,88.11,13.2,1021,0,0,-0.084361882
2019/1/17 3:00,0,0,0,0,0,0,6,11.4,141.4,0,0.1,4.5,1.5,197,89.1,13.2,1021,0,0,-0.084039569
2019/1/17 3:30,0,0,0,0,0,0,6,11.4,135.56,0,0.1,4.4,1.6,196,88.53,13.3,1021,0,0,-0.084566299
2019/1/17 4:00,0,0,0,0,0,0,6,11.7,129.64,0,0.1,4.3,1.7,194,89.93,13.3,1021,0,0,-0.083952577
2019/1/17 4:30,0,0,0,0,0,0,8,11.7,123.69,0,0.1,4.3,1.8,194,89.93,13.3,1021,0,0,-0.083994411
2019/1/17 5:00,0,0,0,0,0,0,4,11.9,117.75,0,0.1,4.4,1.9,194,90.43,13.4,1021,0,0,-0.083442728
2019/1/17 5:30,0,0,0,0,0,0,4,11.9,111.85,0,0.1,4.7,2,198,89.84,13.5,1021,0,0,-0.083795611
2019/1/17 6:00,0,0,0,0,0,0,4,11.9,106.03,0,0.1,5,2,201,88.88,13.7,1022,0,0,-0.082763923
2019/1/17 6:30,0,0,0,0,0,0,4,11.9,100.31,0,0.1,5.1,2.1,204,88.3,13.8,1022,0,0,-0.082729892
2019/1/17 7:00,0,0,0,0,0,0,3,12.1,94.73,0,0.1,5.3,2.1,207,88.94,13.9,1022,0,0,-0.082730542
2019/1/17 7:30,5,3,5,12,47,13,4,12.1,88.93,57,0.1,5.4,2.1,210,87.32,14.2,1023,0,0,-0.083117154
2019/1/17 8:00,25,3,25,41,263,68,4,12.5,84,100,0.1,5.5,2.1,213,88.07,14.5,1023,0,0,-0.06287469
2019/1/17 8:30,53,17,56,57,473,146,4,12.6,79.13,100,0.1,5.6,2.1,217,85.92,14.9,1024,2.67,2.0369,0.69536602
2019/1/17 9:00,64,7,66,64,625,230,6,12.6,74.56,29,0.1,5.7,2,221,84.42,15.2,1024,3.24,2.4919,1.987430048
2019/1/17 9:30,110,16,115,70,711,309,6,12.6,70.38,0,0.1,5.7,2,224,83.42,15.4,1025,5.8672,4.5413,4.727474404
2019/1/17 10:00,130,14,136,73,776,380,6,11.8,66.67,0,0.1,5.8,1.9,226,78.85,15.5,1025,7.1616,5.5662,8.844205272
2019/1/17 10:30,169,118,222,77,810,438,7,11.8,63.51,0,0.1,5.7,1.9,228,78.35,15.6,1025,11.9681,9.3265,6.191876078
2019/1/17 11:00,181,50,205,81,833,485,6,11.1,61.01,0,0.1,5.7,1.8,230,73.58,15.8,1026,11.2335,8.7686,4.298852101
2019/1/17 11:30,220,122,282,83,846,516,6,11.1,59.24,0,0.1,5.5,1.9,230,74.45,15.6,1025,15.6152,12.2011,6.669644959
2019/1/17 12:00,232,118,294,85,852,533,8,10.7,58.28,0,0.1,5.3,1.9,230,72.86,15.5,1025,16.3663,12.7943,3.403041817
2019/1/17 12:30,204,30,220,84,856,536,6,10.7,58.16,0,0.1,5.1,1.9,230,73.87,15.3,1026,12.2549,9.5807,1.510838128
2019/1/17 13:00,202,33,219,81,855,523,6,11,58.9,0,0.1,4.9,1.9,229,75.77,15.2,1026,12.1499,9.4951,3.290542336
2019/1/17 13:30,191,36,209,79,843,495,6,11,60.46,0,0.1,4.8,1.9,229,76.26,15.1,1026,11.491,8.9725,2.71536085
2019/1/17 14:00,178,37,195,76,823,453,6,11.3,62.77,0,0.1,4.6,1.9,229,78.32,15,1026,10.5656,8.2378,0.978359044
2019/1/17 14:30,129,2,130,72,796,399,6,11.3,65.76,0,0.1,4.3,1.8,229,79.33,14.8,1026,6.8945,5.363,0.872021835
2019/1/17 15:00,118,47,135,67,753,333,8,11.5,69.33,0,0.1,4.1,1.8,229,81.3,14.7,1026,6.9523,5.3882,1.316293293
2019/1/17 15:30,112,148,154,60,688,257,7,11.5,73.4,29,0.1,4.1,1.8,229,81.3,14.7,1026,7.6405,5.8879,1.628860006
2019/1/17 16:00,79,104,101,52,591,176,7,11.5,77.87,100,0.1,3.2,1.8,231,86.21,13.8,1027,4.8366,3.6974,2.345582962
2019/1/17 16:30,46,71,55,39,430,94,7,11.5,82.67,100,0.1,2.8,1.9,229,90.81,13,1027,0,0,0.719984959
2019/1/17 17:00,15,27,16,19,157,25,7,11.1,87.63,71,0.1,2.4,1.9,226,92.94,12.2,1028,0,0,-0.159357455
2019/1/17 17:30,0,0,0,0,0,0,7,11.1,93.26,0,0.1,2.2,2,228,94.17,12,1028,0,0,-0.082106075
2019/1/17 18:00,0,0,0,0,0,0,7,11,98.79,0,0.1,2,2,229,94.81,11.8,1029,0,0,-0.081931894
2019/1/17 18:30,0,0,0,0,0,0,7,11,104.48,0,0.1,2,2,225,93.57,12,1029,0,0,-0.082605908
2019/1/17 19:00,0,0,0,0,0,0,7,11.1,110.27,0,0.1,2,2.1,220,93.22,12.2,1030,0,0,-0.0823841
2019/1/17 19:30,0,0,0,0,0,0,7,11.1,116.15,0,0.1,1.8,2.1,224,93.83,12.1,1030,0,0,-0.082693316
2019/1/17 20:00,0,0,0,0,0,0,7,11.1,122.08,0,0.1,1.6,2.1,229,93.3,12.1,1031,0,0,-0.082208022
2019/1/17 20:30,0,0,0,0,0,0,0,11.1,128.03,0,0.1,1.5,2.1,229,93.3,12.1,1031,0,0,-0.082400923
2019/1/17 21:00,0,0,0,0,0,0,4,10.9,133.95,0,0.1,1.4,2.1,229,92.65,12.1,1032,0,0,-0.082398124
2019/1/17 21:30,0,0,0,0,0,0,4,10.9,139.81,0,0.1,1.4,2.1,219,93.26,12,1032,0,0,-0.083000185
2019/1/17 22:00,0,0,0,0,0,0,4,10.7,145.53,0,0.1,1.5,2.1,208,92.66,11.9,1032,0,0,-0.082721226
2019/1/17 22:30,0,0,0,0,0,0,4,10.7,150.98,0,0.1,1.4,2.1,205,92.66,11.9,1032,0,0,-0.083154218
2019/1/17 23:00,0,0,0,0,0,0,8,10.7,155.95,0,0.1,1.4,2.1,202,92.14,11.9,1032,0,0,-0.083425316
2019/1/17 23:30,0,0,0,0,0,0,4,10.7,160.05,0,0.1,1.3,2.1,202,92.14,11.9,1032,0,0,-0.084466643
2019/1/18 0:00,0,0,0,0,0,0,8,10.7,162.62,0,0.1,1.3,2.2,202,91.67,12,1033,0,0,-0.083834773
2019/1/18 0:30,0,0,0,0,0,0,8,10.7,162.94,0,0.1,1.3,2.2,190,92.27,11.9,1033,0,0,-0.084160262
2019/1/18 1:00,0,0,0,0,0,0,8,10.6,160.91,0,0.1,1.3,2.3,179,92.05,11.9,1033,0,0,-0.084000439
2019/1/18 1:30,0,0,0,0,0,0,8,10.6,157.15,0,0.1,1.3,2.3,175,92.05,11.9,1033,0,0,-0.085544491
2019/1/18 2:00,0,0,0,0,0,0,8,10.7,152.36,0,0.1,1.3,2.4,172,92.12,11.9,1033,0,0,-0.084370873
2019/1/18 2:30,0,0,0,0,0,0,4,10.7,147.01,0,0.1,1.2,2.4,169,92.12,11.9,1033,0,0,-0.084356184
2019/1/18 3:00,0,0,0,0,0,0,4,10.7,141.35,0,0.1,1.2,2.5,167,91.74,12,1033,0,0,-0.084597084
2019/1/18 3:30,0,0,0,0,0,0,4,10.7,135.52,0,0.1,1.2,2.5,164,91.74,12,1033,0,0,-0.085864237
2019/1/18 4:00,0,0,0,0,0,0,4,10.7,129.6,0,0.1,1.2,2.5,162,91.49,12,1033,0,0,-0.084633583
2019/1/18 4:30,0,0,0,0,0,0,8,10.7,123.64,0,0.1,1.2,2.5,158,92.09,11.9,1033,0,0,-0.084956944
2019/1/18 5:00,0,0,0,0,0,0,8,10.6,117.7,0,0.1,1.2,2.5,155,91.83,11.9,1033,0,0,-0.084373764
2019/1/18 5:30,0,0,0,0,0,0,4,10.6,111.8,0,0.1,1.2,2.5,155,92.44,11.8,1033,0,0,-0.084585776
2019/1/18 6:00,0,0,0,0,0,0,4,10.5,105.98,0,0.1,1.3,2.5,155,91.73,11.8,1033,0,0,-0.085466853
2019/1/18 6:30,0,0,0,0,0,0,4,10.5,100.25,0,0.1,1.3,2.4,150,91.73,11.8,1033,0,0,-0.084836019
2019/1/18 7:00,0,0,0,0,0,0,4,10.5,94.66,0,0.1,1.3,2.4,146,91.66,11.8,1033,0,0,-0.085288547
2019/1/18 7:30,8,18,8,13,120,15,4,10.5,88.86,57,0.1,1.4,2.3,143,88.21,12.4,1034,0,0,-0.085313596
2019/1/18 8:00,36,15,38,33,408,76,4,11.3,83.91,100,0.1,1.6,2.3,141,89.88,12.9,1034,0,0,0.954373498
2019/1/18 8:30,71,62,83,45,579,155,8,11.3,79.04,100,0.1,1.7,2.2,142,85.88,13.6,1034,3.958,3.0199,0.901809114
2019/1/18 9:00,104,157,146,55,684,238,8,11.3,74.45,36,0.1,1.9,2.2,143,82.65,14.2,1034,7.1743,5.5188,2.853320391
2019/1/18 9:30,136,87,165,64,741,314,3,11.3,70.26,7,0.1,1.9,2.1,146,79.59,14.8,1035,8.4273,6.5239,5.055823346
2019/1/18 10:00,158,254,259,73,772,380,3,10.5,66.53,7,0.1,1.9,2.1,149,71.97,15.5,1035,13.6539,10.6135,6.962575359
2019/1/18 10:30,138,504,364,76,811,440,0,10.5,63.36,25,0.1,1.9,2,153,70.6,15.8,1035,19.6437,15.3095,16.94397025
2019/1/18 11:00,211,180,299,79,837,487,4,9.8,60.84,0,0.1,1.9,2,158,65.84,16.2,1035,16.4016,12.804,11.15956719
2019/1/18 11:30,207,79,248,79,855,519,4,9.8,59.06,0,0.1,2,2,164,64.54,16.5,1034,13.7465,10.7419,7.127630268
2019/1/18 12:00,231,248,362,80,867,538,3,9.6,58.08,0,0.1,2,2,169,62.96,16.7,1034,20.1735,15.772,16.72669018
2019/1/18 12:30,233,218,349,82,862,539,4,9.6,57.96,0,0.1,2.1,2,172,62.17,16.9,1034,19.4615,15.2162,8.858126685
2019/1/18 13:00,206,360,393,83,849,524,8,9.6,58.69,0,0.1,2.1,2,176,61.47,17.1,1034,21.8286,17.0608,10.27429129
2019/1/18 13:30,202,325,363,81,839,497,8,9.6,60.24,0,0.1,2.1,2,178,61.47,17.1,1034,19.9843,15.6063,9.828468415
2019/1/18 14:00,189,287,321,77,821,455,7,9.7,62.55,0,0.1,2.1,2,180,61.9,17.1,1034,17.418,13.5826,9.523228067
2019/1/18 14:30,171,166,240,73,792,401,7,9.7,65.55,0,0.1,2,2,180,62.68,16.9,1034,12.7486,9.9185,10.11748383
2019/1/18 15:00,131,338,251,67,751,335,7,10.3,69.12,61,0.1,1.9,2.1,181,65.66,16.8,1034,12.95,10.039,9.566858933
2019/1/18 15:30,111,233,178,61,686,259,7,10.3,73.19,75,0.1,1.9,2.1,181,65.66,16.8,1034,8.8485,6.8211,10.04299416
2019/1/18 16:00,81,105,103,51,595,178,4,10.9,77.67,100,0.1,1.4,2,180,73.39,15.6,1034,4.9376,3.776,3.921476033
2019/1/18 16:30,44,21,47,38,450,97,4,10.9,82.47,100,0.1,1.4,2,178,75.78,15.1,1034,0,0,2.135104177
2019/1/18 17:00,12,21,13,19,183,27,4,9.7,87.45,71,0.1,1.3,2,176,72.29,14.6,1034,0,0,0.350063185
2019/1/18 17:30,0,0,0,0,0,0,8,9.7,93.07,0,0.1,1.3,2.1,173,71.82,14.7,1034,0,0,-0.082851844
2019/1/18 18:00,0,0,0,0,0,0,7,9.5,98.61,0,0.1,1.2,2.1,170,70.88,14.7,1034,0,0,-0.083728239
2019/1/18 18:30,0,0,0,0,0,0,7,9.5,104.3,0,0.1,1.3,2.1,170,71.4,14.6,1035,0,0,-0.083545809
2019/1/18 19:00,0,0,0,0,0,0,7,9.5,110.1,14,0.1,1.3,2.1,170,72.27,14.4,1035,0,0,-0.084218744
2019/1/18 19:30,0,0,0,0,0,0,7,9.5,115.98,43,0.1,1.3,2.2,173,73.21,14.2,1035,0,0,-0.084106001
2019/1/18 20:00,0,0,0,0,0,0,7,9.6,121.91,0,0.1,1.3,2.2,176,74.86,14,1035,0,0,-0.083683639
2019/1/18 20:30,0,0,0,0,0,0,8,9.6,127.85,0,0.1,1.3,2.3,178,75.35,13.9,1035,0,0,-0.084269145
2019/1/18 21:00,0,0,0,0,0,0,7,9.9,133.78,0,0.1,1.3,2.3,180,76.61,13.9,1036,0,0,-0.084073784
2019/1/18 21:30,0,0,0,0,0,0,8,9.9,139.64,0,0.1,1.3,2.4,180,76.61,13.9,1036,0,0,-0.083592168
2019/1/18 22:00,0,0,0,0,0,0,8,10.1,145.35,0,0.1,1.3,2.4,179,78.01,13.9,1036,0,0,-0.084124873
2019/1/18 22:30,0,0,0,0,0,0,8,10.1,150.79,0,0.1,1.3,2.4,177,78.51,13.8,1036,0,0,-0.083648115
2019/1/18 23:00,0,0,0,0,0,0,8,10.3,155.75,0,0.1,1.3,2.5,174,80.06,13.7,1036,0,0,-0.08422817
2019/1/18 23:30,0,0,0,0,0,0,8,10.3,159.83,0,0.1,1.4,2.5,170,80.58,13.6,1036,0,0,-0.085431045
2019/1/19 0:00,0,0,0,0,0,0,8,10.5,162.4,0,0.1,1.4,2.5,167,81.82,13.5,1036,0,0,-0.083018515
2019/1/19 0:30,0,0,0,0,0,0,7,10.5,162.75,0,0.1,1.5,2.4,163,82.35,13.4,1036,0,0,-0.083080753
2019/1/19 1:00,0,0,0,0,0,0,3,10.4,160.76,0,0.1,1.5,2.4,160,82.49,13.3,1036,0,0,-0.083448748
2019/1/19 1:30,0,0,0,0,0,0,4,10.4,157.03,0,0.1,1.6,2.4,157,82.49,13.3,1036,0,0,-0.084750508
2019/1/19 2:00,0,0,0,0,0,0,0,10.1,152.27,0,0.1,1.6,2.3,154,81.69,13.2,1036,0,0,-0.0838814
2019/1/19 2:30,0,0,0,0,0,0,0,10.1,146.94,0,0.1,1.6,2.3,152,82.22,13.1,1036,0,0,-0.084712333
2019/1/19 3:00,0,0,0,0,0,0,0,9.7,141.29,0,0.1,1.6,2.3,149,80.59,13,1035,0,0,-0.084515534
2019/1/19 3:30,0,0,0,0,0,0,0,9.7,135.46,0,0.1,1.6,2.2,148,81.12,12.9,1035,0,0,-0.084408544
2019/1/19 4:00,0,0,0,0,0,0,0,9.4,129.55,0,0.1,1.6,2.2,146,79.55,12.9,1035,0,0,-0.085004039
2019/1/19 4:30,0,0,0,0,0,0,0,9.4,123.6,0,0.1,1.6,2.2,145,79.55,12.9,1035,0,0,-0.085380561
2019/1/19 5:00,0,0,0,0,0,0,0,9.2,117.65,0,0.1,1.6,2.1,144,78.31,12.9,1035,0,0,-0.084317332
2019/1/19 5:30,0,0,0,0,0,0,7,9.2,111.75,0,0.1,1.6,2.1,143,78.31,12.9,1035,0,0,-0.08399955
2019/1/19 6:00,0,0,0,0,0,0,7,9,105.92,0,0.1,1.6,2,142,77.28,12.9,1035,0,0,-0.084633822
2019/1/19 6:30,0,0,0,0,0,0,7,9,100.19,0,0.1,1.6,2,143,76.77,13,1035,0,0,-0.084603819
2019/1/19 7:00,0,0,0,0,0,0,7,9.2,94.59,0,0.1,1.5,2,144,77.6,13,1036,0,0,-0.084134199
2019/1/19 7:30,8,23,8,14,116,16,7,9.2,88.79,57,0.1,1.4,2,145,74.15,13.7,1036,0,0,-0.115733466
2019/1/19 8:00,20,9,21,34,400,77,4,10.7,83.82,100,0.1,1.4,2,145,78.49,14.4,1036,0,0,2.174740964
2019/1/19 8:30,44,25,49,48,575,158,4,10.7,78.93,100,0.1,1.4,2,146,76.01,14.9,1036,2.3372,1.7835,1.969556858
2019/1/19 9:00,75,0,75,56,684,241,4,10.3,74.34,29,0.1,1.5,2,147,71.76,15.4,1036,3.6891,2.8384,2.899152381
2019/1/19 9:30,128,43,143,64,747,318,4,10.3,70.13,0,0.1,1.3,2,148,69.07,16,1036,7.3122,5.6616,5.069262058
2019/1/19 10:00,160,221,249,72,786,387,4,10.7,66.38,0,0.1,1.2,1.9,148,68.13,16.6,1036,13.1422,10.2172,6.354272071
2019/1/19 10:30,175,347,331,76,821,446,7,10.7,63.2,71,0.1,1.1,1.9,151,64.77,17.4,1036,17.8824,13.9384,15.63664994
2019/1/19 11:00,127,640,441,78,846,493,0,12.1,60.66,36,0.1,1,1.9,155,67.56,18.2,1035,24.2174,18.9075,17.18942602
2019/1/19 11:30,103,767,500,79,862,525,0,12.1,58.87,25,0.1,0.9,1.9,158,65.89,18.6,1035,27.744,21.6822,18.146529
2019/1/19 12:00,121,717,502,80,871,543,0,12.9,57.88,50,0.1,0.8,1.9,161,67.66,19,1034,28.0052,21.8971,19.36549956
2019/1/19 12:30,224,305,387,81,870,545,3,12.9,57.75,11,0.1,0.7,1.9,174,66.41,19.3,1034,21.6045,16.8935,17.03769876
2019/1/19 13:00,220,291,372,81,863,532,3,13.2,58.47,0,0.1,0.6,1.9,186,66.44,19.6,1033,20.6871,16.1704,10.72744612
2019/1/19 13:30,215,249,339,79,850,504,3,13.2,60.02,11,0.1,0.7,1.9,205,66.44,19.6,1033,18.6873,14.5952,9.018022172
2019/1/19 14:00,188,301,328,77,830,462,3,13.3,62.33,11,0.1,0.7,1.9,224,66.91,19.6,1033,17.8236,13.901,10.14548992
2019/1/19 14:30,171,247,274,72,800,406,4,13.3,65.33,46,0.1,0.7,1.9,238,67.68,19.4,1032,14.5789,11.3446,17.35511686
2019/1/19 15:00,143,230,226,68,756,340,7,13.7,68.91,43,0.1,0.7,1.9,253,70.97,19.1,1032,11.6814,9.0578,10.1420935
2019/1/19 15:30,115,183,169,61,693,264,7,13.7,72.98,57,0.1,0.7,1.9,253,70.97,19.1,1032,8.4175,6.491,5.026014986
2019/1/19 16:00,82,115,107,52,598,182,7,13.8,77.47,100,0.1,0.8,1.9,278,78.87,17.5,1032,5.1352,3.9285,6.228550709
2019/1/19 16:30,48,65,57,40,448,100,7,13.8,82.28,100,0.1,0.9,1.9,285,84.01,16.5,1032,0,0,0.571697866
2019/1/19 17:00,17,38,19,21,194,30,7,12.9,87.27,86,0.1,1,2,293,84.43,15.5,1032,0,0,-0.068261933
2019/1/19 17:30,0,0,0,0,0,0,7,12.9,92.88,0,0.1,0.9,2,294,86.07,15.2,1032,0,0,-0.386299406
2019/1/19 18:00,0,0,0,0,0,0,7,12.8,98.43,0,0.1,0.9,2,295,87.52,14.9,1032,0,0,-0.083449345
2019/1/19 18:30,0,0,0,0,0,0,7,12.8,104.12,0,0.1,0.8,2,284,87.52,14.9,1032,0,0,-0.083702091
2019/1/19 19:00,0,0,0,0,0,0,7,12.8,109.92,0,0.1,0.7,2,273,87.3,14.9,1032,0,0,-0.084018048
2019/1/19 19:30,0,0,0,0,0,0,7,12.8,115.8,0,0.1,0.6,2,251,86.74,15,1032,0,0,-0.083607421
2019/1/19 20:00,0,0,0,0,0,0,7,12.8,121.73,0,0.1,0.6,2,230,85.96,15.1,1031,0,0,-0.083924238
2019/1/19 20:30,0,0,0,0,0,0,7,12.8,127.68,0,0.1,0.6,2,211,86.52,15,1031,0,0,-0.084320603
2019/1/19 21:00,0,0,0,0,0,0,7,12.8,133.61,0,0.1,0.6,2.1,193,87,14.9,1031,0,0,-0.083999471
2019/1/19 21:30,0,0,0,0,0,0,7,12.8,139.46,0,0.1,0.8,2.1,191,88.69,14.6,1031,0,0,-0.084443827
2019/1/19 22:00,0,0,0,0,0,0,7,12.7,145.16,0,0.1,1,2.1,188,90.76,14.2,1031,0,0,-0.084781164
2019/1/19 22:30,0,0,0,0,0,0,7,12.7,150.6,0,0.1,1.2,2.2,190,92.54,13.9,1031,0,0,-0.084254522
2019/1/19 23:00,0,0,0,0,0,0,7,12.7,155.54,0,0.1,1.4,2.2,192,93.48,13.7,1031,0,0,-0.084495897
2019/1/19 23:30,0,0,0,0,0,0,6,12.7,159.61,0,0.1,1.5,2.2,194,94.61,13.5,1030,0,0,-0.082691847
2019/1/20 0:00,0,0,0,0,0,0,6,12.7,162.18,0,0.1,1.7,2.2,196,95.95,13.3,1030,0,0,-0.083541386
2019/1/20 0:30,0,0,0,0,0,0,6,12.7,162.55,0,0.1,1.8,2.3,195,95.95,13.3,1030,0,0,-0.083476109
2019/1/20 1:00,0,0,0,0,0,0,6,12.7,160.59,0,0.1,1.9,2.3,195,96.38,13.3,1030,0,0,-0.083746501
2019/1/20 1:30,0,0,0,0,0,0,6,12.7,156.91,0,0.1,2,2.3,192,96.38,13.3,1030,0,0,-0.083148797
2019/1/20 2:00,0,0,0,0,0,0,6,12.8,152.18,0,0.1,2.1,2.3,189,96.46,13.4,1030,0,0,-0.084619174
2019/1/20 2:30,0,0,0,0,0,0,6,12.8,146.86,0,0.1,2.2,2.3,187,96.36,13.4,1029,0,0,-0.083890525
2019/1/20 3:00,0,0,0,0,0,0,6,12.9,141.22,0,0.1,2.3,2.3,185,96.67,13.4,1029,0,0,-0.085132414
2019/1/20 3:30,0,0,0,0,0,0,6,12.9,135.41,0,0.1,2.4,2.3,185,96.67,13.4,1029,0,0,-0.085351575
2019/1/20 4:00,0,0,0,0,0,0,8,12.8,129.49,0,0.1,2.5,2.3,185,96.41,13.4,1028,0,0,-0.086466687
2019/1/20 4:30,0,0,0,0,0,0,8,12.8,123.54,0,0.1,2.5,2.3,188,96.41,13.4,1028,0,0,-0.084604225
2019/1/20 5:00,0,0,0,0,0,0,6,12.8,117.6,0,0.1,2.6,2.4,192,96.06,13.4,1028,0,0,-0.085030945
2019/1/20 5:30,0,0,0,0,0,0,6,12.8,111.69,0,0.1,2.8,2.4,197,95.44,13.5,1028,0,0,-0.085221788
2019/1/20 6:00,0,0,0,0,0,0,6,12.7,105.85,0,0.1,2.9,2.4,202,94.01,13.6,1028,0,0,-0.084608805
2019/1/20 6:30,0,0,0,0,0,0,6,12.7,100.12,0,0.1,3,2.5,206,93.4,13.7,1028,0,0,-0.08437431
2019/1/20 7:00,0,0,0,0,0,0,6,12.7,94.51,0,0.1,3.2,2.5,211,92.92,13.8,1028,0,0,-0.085526871
2019/1/20 7:30,6,16,6,14,108,16,7,12.7,88.71,57,0.1,3.6,2.5,215,89.88,14.3,1027,0,0,-0.32556833
2019/1/20 8:00,17,0,17,35,378,76,7,13.2,83.73,100,0.1,4,2.6,219,90.76,14.7,1027,0,0,-0.085518554
2019/1/20 8:30,28,0,28,48,546,154,4,13.2,78.83,100,0.1,4,2.6,224,89.03,15,1027,1.3358,1.0196,-0.217430651
2019/1/20 9:00,39,0,39,59,648,235,4,13.6,74.22,29,0.1,4,2.6,229,90.11,15.2,1027,1.9204,1.4779,0.869328046
2019/1/20 9:30,77,3,78,66,720,312,4,13.6,69.99,0,0.1,3.9,2.6,238,88.96,15.4,1027,3.9935,3.0926,2.047373233
2019/1/20 10:00,124,40,140,71,771,382,4,13.8,66.23,0,0.1,3.9,2.5,246,89.1,15.6,1027,7.3979,5.7521,0.762248185
2019/1/20 10:30,147,38,164,74,809,441,4,13.8,63.03,0,0.1,4.2,2.4,253,88.54,15.7,1027,8.8704,6.9149,2.781484241
2019/1/20 11:00,122,12,128,77,837,489,4,13.6,60.48,0,0.1,4.4,2.3,261,87.33,15.7,1027,7.0367,5.4944,7.920298682
2019/1/20 11:30,92,1,93,79,852,522,4,13.6,58.67,0,0.1,4.8,2.3,264,87.8,15.6,1026,5.1661,4.0378,6.028734568
2019/1/20 12:00,115,9,120,80,860,540,3,12.9,57.67,0,0.1,5.1,2.2,267,84.51,15.5,1026,6.7019,5.2407,12.06014128
2019/1/20 12:30,76,0,76,83,856,543,3,12.9,57.53,0,0.1,5.3,2.1,268,86.06,15.2,1025,4.2476,3.3218,8.125580846
2019/1/20 13:00,55,0,55,87,842,530,4,11.9,58.25,0,0.1,5.6,2,268,81.83,15,1025,3.0622,2.3939,9.676146442
2019/1/20 13:30,41,0,41,83,837,504,4,11.9,59.79,0,0.1,5.6,1.9,269,83.42,14.7,1025,2.2631,1.7678,9.448056787
2019/1/20 14:00,41,0,41,78,825,464,3,11.1,62.11,0,0.1,5.7,1.8,269,79.97,14.5,1025,2.2311,1.7404,5.893612067
2019/1/20 14:30,34,0,34,74,799,410,3,11.1,65.1,0,0.1,5.9,1.8,270,81.53,14.2,1025,1.8122,1.4104,7.089478962
2019/1/20 15:00,44,2,45,68,760,344,3,10.4,68.69,0,0.1,6,1.8,272,80.19,13.8,1025,2.3304,1.8074,9.435294232
2019/1/20 15:30,41,24,48,60,698,267,3,10.4,72.77,11,0.1,6,1.8,272,80.19,13.8,1025,2.3955,1.8478,8.523402045
2019/1/20 16:00,22,47,32,52,602,185,4,9.8,77.26,93,0.1,5.9,1.9,275,81.41,12.9,1025,1.5377,1.1768,1.217520319
2019/1/20 16:30,11,0,11,41,443,102,4,9.8,82.08,100,0.1,5.9,1.9,277,84.12,12.4,1025,0,0,0.152241421
2019/1/20 17:00,5,13,6,22,184,31,4,9.2,87.08,86,0.1,5.9,1.9,278,83.37,11.9,1025,0,0,-0.083261858
2019/1/20 17:30,0,0,0,0,0,0,4,9.2,92.69,0,0.1,6,1.8,279,85.04,11.6,1025,0,0,-0.083387363
2019/1/20 18:00,0,0,0,0,0,0,4,8.8,98.24,0,0.1,6.2,1.8,280,84.47,11.3,1025,0,0,-0.083137846
2019/1/20 18:30,0,0,0,0,0,0,8,8.8,103.94,0,0.1,6.4,1.8,282,85.59,11.1,1025,0,0,-0.082994447
2019/1/20 19:00,0,0,0,0,0,0,8,8.1,109.74,0,0.1,6.6,1.7,285,82.98,10.9,1025,0,0,-0.084443114
2019/1/20 19:30,0,0,0,0,0,0,4,8.1,115.63,0,0.1,6.1,1.6,287,83.06,10.9,1026,0,0,-0.084584457
2019/1/20 20:00,0,0,0,0,0,0,2,7.6,121.56,0,0.1,5.6,1.4,288,80.34,10.9,1026,0,0,-0.084623648
